Ecosystem,Package Name,URL,Latest Version,Latest Version Updated,Source,Excluded,Criticality Score,Analysis Date,Results
debian,libext2fs2,https://packages.debian.org/search?keywords=libext2fs2,,,Debian Popularity Contest,,,,
debian,libncurses6,https://packages.debian.org/search?keywords=libncurses6,,,Debian Popularity Contest,,,,
debian,openssh-sftp-server,https://packages.debian.org/search?keywords=openssh-sftp-server,,,Debian Popularity Contest,,,,
debian,libcryptsetup12,https://packages.debian.org/search?keywords=libcryptsetup12,,,Debian Popularity Contest,,,,
debian,libnftnl11,https://packages.debian.org/search?keywords=libnftnl11,,,Debian Popularity Contest,,,,
debian,python3-pysimplesoap,https://packages.debian.org/search?keywords=python3-pysimplesoap,,,Debian Popularity Contest,,,,
debian,python3-debianbts,https://packages.debian.org/search?keywords=python3-debianbts,,,Debian Popularity Contest,,,,
debian,python3-reportbug,https://packages.debian.org/search?keywords=python3-reportbug,,,Debian Popularity Contest,,,,
debian,libgdbm6,https://packages.debian.org/search?keywords=libgdbm6,,,Debian Popularity Contest,,,,
debian,libgdbm-compat4,https://packages.debian.org/search?keywords=libgdbm-compat4,,,Debian Popularity Contest,,,,
debian,psmisc,https://packages.debian.org/search?keywords=psmisc,,,Debian Popularity Contest,,,,
debian,libprotobuf-c1,https://packages.debian.org/search?keywords=libprotobuf-c1,,,Debian Popularity Contest,,,,
debian,libavahi-common-data,https://packages.debian.org/search?keywords=libavahi-common-data,,,Debian Popularity Contest,,,,
debian,libavahi-common3,https://packages.debian.org/search?keywords=libavahi-common3,,,Debian Popularity Contest,,,,
debian,libjansson4,https://packages.debian.org/search?keywords=libjansson4,,,Debian Popularity Contest,,,,
debian,apparmor,https://packages.debian.org/search?keywords=apparmor,,,Debian Popularity Contest,,,,
debian,libavahi-client3,https://packages.debian.org/search?keywords=libavahi-client3,,,Debian Popularity Contest,,,,
debian,libgomp1,https://packages.debian.org/search?keywords=libgomp1,,,Debian Popularity Contest,,,,
debian,libtiff5,https://packages.debian.org/search?keywords=libtiff5,,,Debian Popularity Contest,,,,
debian,libltdl7,https://packages.debian.org/search?keywords=libltdl7,,,Debian Popularity Contest,,,,
debian,fdisk,https://packages.debian.org/search?keywords=fdisk,,,Debian Popularity Contest,,,,
debian,libcups2,https://packages.debian.org/search?keywords=libcups2,,,Debian Popularity Contest,,,,
debian,liblmdb0,https://packages.debian.org/search?keywords=liblmdb0,,,Debian Popularity Contest,,,,
debian,python3-idna,https://packages.debian.org/search?keywords=python3-idna,,,Debian Popularity Contest,,,,
debian,dirmngr,https://packages.debian.org/search?keywords=dirmngr,,,Debian Popularity Contest,,,,
debian,unzip,https://packages.debian.org/search?keywords=unzip,,,Debian Popularity Contest,,,,
debian,libxpm4,https://packages.debian.org/search?keywords=libxpm4,,,Debian Popularity Contest,,,,
debian,libuchardet0,https://packages.debian.org/search?keywords=libuchardet0,,,Debian Popularity Contest,,,,
debian,libfstrm0,https://packages.debian.org/search?keywords=libfstrm0,,,Debian Popularity Contest,,,,
debian,libxslt1.1,https://packages.debian.org/search?keywords=libxslt1.1,,,Debian Popularity Contest,,,,
debian,python3-certifi,https://packages.debian.org/search?keywords=python3-certifi,,,Debian Popularity Contest,,,,
debian,libxrender1,https://packages.debian.org/search?keywords=libxrender1,,,Debian Popularity Contest,,,,
debian,gnupg-l10n,https://packages.debian.org/search?keywords=gnupg-l10n,,,Debian Popularity Contest,,,,
debian,libtimedate-perl,https://packages.debian.org/search?keywords=libtimedate-perl,,,Debian Popularity Contest,,,,
debian,libquadmath0,https://packages.debian.org/search?keywords=libquadmath0,,,Debian Popularity Contest,,,,
debian,libpixman-1-0,https://packages.debian.org/search?keywords=libpixman-1-0,,,Debian Popularity Contest,,,,
debian,libxcb-shm0,https://packages.debian.org/search?keywords=libxcb-shm0,,,Debian Popularity Contest,,,,
debian,publicsuffix,https://packages.debian.org/search?keywords=publicsuffix,,,Debian Popularity Contest,,,,
debian,libxcb-render0,https://packages.debian.org/search?keywords=libxcb-render0,,,Debian Popularity Contest,,,,
debian,libcairo2,https://packages.debian.org/search?keywords=libcairo2,,,Debian Popularity Contest,,,,
debian,cpp,https://packages.debian.org/search?keywords=cpp,,,Debian Popularity Contest,,,,
debian,gpgsm,https://packages.debian.org/search?keywords=gpgsm,,,Debian Popularity Contest,,,,
debian,liburi-perl,https://packages.debian.org/search?keywords=liburi-perl,,,Debian Popularity Contest,,,,
debian,util-linux-locales,https://packages.debian.org/search?keywords=util-linux-locales,,,Debian Popularity Contest,,,,
debian,gpgconf,https://packages.debian.org/search?keywords=gpgconf,,,Debian Popularity Contest,,,,
debian,gpg,https://packages.debian.org/search?keywords=gpg,,,Debian Popularity Contest,,,,
debian,gpg-agent,https://packages.debian.org/search?keywords=gpg-agent,,,Debian Popularity Contest,,,,
debian,gnupg-utils,https://packages.debian.org/search?keywords=gnupg-utils,,,Debian Popularity Contest,,,,
debian,gpg-wks-client,https://packages.debian.org/search?keywords=gpg-wks-client,,,Debian Popularity Contest,,,,
debian,gpg-wks-server,https://packages.debian.org/search?keywords=gpg-wks-server,,,Debian Popularity Contest,,,,
debian,ssl-cert,https://packages.debian.org/search?keywords=ssl-cert,,,Debian Popularity Contest,,,,
debian,libhtml-tagset-perl,https://packages.debian.org/search?keywords=libhtml-tagset-perl,,,Debian Popularity Contest,,,,
debian,libhtml-parser-perl,https://packages.debian.org/search?keywords=libhtml-parser-perl,,,Debian Popularity Contest,,,,
debian,fontconfig,https://packages.debian.org/search?keywords=fontconfig,,,Debian Popularity Contest,,,,
debian,libcurl4,https://packages.debian.org/search?keywords=libcurl4,,,Debian Popularity Contest,,,,
debian,libthai-data,https://packages.debian.org/search?keywords=libthai-data,,,Debian Popularity Contest,,,,
debian,libthai0,https://packages.debian.org/search?keywords=libthai0,,,Debian Popularity Contest,,,,
debian,libdatrie1,https://packages.debian.org/search?keywords=libdatrie1,,,Debian Popularity Contest,,,,
debian,libbrotli1,https://packages.debian.org/search?keywords=libbrotli1,,,Debian Popularity Contest,,,,
debian,libgd3,https://packages.debian.org/search?keywords=libgd3,,,Debian Popularity Contest,,,,
debian,liblcms2-2,https://packages.debian.org/search?keywords=liblcms2-2,,,Debian Popularity Contest,,,,
debian,libencode-locale-perl,https://packages.debian.org/search?keywords=libencode-locale-perl,,,Debian Popularity Contest,,,,
debian,libhttp-date-perl,https://packages.debian.org/search?keywords=libhttp-date-perl,,,Debian Popularity Contest,,,,
debian,liblwp-mediatypes-perl,https://packages.debian.org/search?keywords=liblwp-mediatypes-perl,,,Debian Popularity Contest,,,,
debian,libhttp-message-perl,https://packages.debian.org/search?keywords=libhttp-message-perl,,,Debian Popularity Contest,,,,
debian,libxi6,https://packages.debian.org/search?keywords=libxi6,,,Debian Popularity Contest,,,,
debian,libpcap0.8,https://packages.debian.org/search?keywords=libpcap0.8,,,Debian Popularity Contest,,,,
debian,grub-pc,https://packages.debian.org/search?keywords=grub-pc,,,Debian Popularity Contest,,,,
debian,grub-pc-bin,https://packages.debian.org/search?keywords=grub-pc-bin,,,Debian Popularity Contest,,,,
debian,libgraphite2-3,https://packages.debian.org/search?keywords=libgraphite2-3,,,Debian Popularity Contest,,,,
debian,libharfbuzz0b,https://packages.debian.org/search?keywords=libharfbuzz0b,,,Debian Popularity Contest,,,,
debian,python3-debconf,https://packages.debian.org/search?keywords=python3-debconf,,,Debian Popularity Contest,,,,
debian,libnss-systemd,https://packages.debian.org/search?keywords=libnss-systemd,,,Debian Popularity Contest,,,,
debian,libmpc3,https://packages.debian.org/search?keywords=libmpc3,,,Debian Popularity Contest,,,,
debian,libfribidi0,https://packages.debian.org/search?keywords=libfribidi0,,,Debian Popularity Contest,,,,
debian,patch,https://packages.debian.org/search?keywords=patch,,,Debian Popularity Contest,,,,
debian,libxfixes3,https://packages.debian.org/search?keywords=libxfixes3,,,Debian Popularity Contest,,,,
debian,x11-common,https://packages.debian.org/search?keywords=x11-common,,,Debian Popularity Contest,,,,
debian,libwebp6,https://packages.debian.org/search?keywords=libwebp6,,,Debian Popularity Contest,,,,
debian,libio-html-perl,https://packages.debian.org/search?keywords=libio-html-perl,,,Debian Popularity Contest,,,,
debian,libxdamage1,https://packages.debian.org/search?keywords=libxdamage1,,,Debian Popularity Contest,,,,
debian,libatomic1,https://packages.debian.org/search?keywords=libatomic1,,,Debian Popularity Contest,,,,
debian,libnl-3-200,https://packages.debian.org/search?keywords=libnl-3-200,,,Debian Popularity Contest,,,,
debian,libdrm2,https://packages.debian.org/search?keywords=libdrm2,,,Debian Popularity Contest,,,,
debian,libpango-1.0-0,https://packages.debian.org/search?keywords=libpango-1.0-0,,,Debian Popularity Contest,,,,
debian,libpangoft2-1.0-0,https://packages.debian.org/search?keywords=libpangoft2-1.0-0,,,Debian Popularity Contest,,,,
debian,libpangocairo-1.0-0,https://packages.debian.org/search?keywords=libpangocairo-1.0-0,,,Debian Popularity Contest,,,,
debian,libxrandr2,https://packages.debian.org/search?keywords=libxrandr2,,,Debian Popularity Contest,,,,
debian,libxinerama1,https://packages.debian.org/search?keywords=libxinerama1,,,Debian Popularity Contest,,,,
debian,libyaml-0-2,https://packages.debian.org/search?keywords=libyaml-0-2,,,Debian Popularity Contest,,,,
debian,libgdk-pixbuf2.0-common,https://packages.debian.org/search?keywords=libgdk-pixbuf2.0-common,,,Debian Popularity Contest,,,,
debian,libxcomposite1,https://packages.debian.org/search?keywords=libxcomposite1,,,Debian Popularity Contest,,,,
debian,libgpgme11,https://packages.debian.org/search?keywords=libgpgme11,,,Debian Popularity Contest,,,,
debian,libnet-ssleay-perl,https://packages.debian.org/search?keywords=libnet-ssleay-perl,,,Debian Popularity Contest,,,,
debian,libxcursor1,https://packages.debian.org/search?keywords=libxcursor1,,,Debian Popularity Contest,,,,
debian,libnuma1,https://packages.debian.org/search?keywords=libnuma1,,,Debian Popularity Contest,,,,
debian,libnspr4,https://packages.debian.org/search?keywords=libnspr4,,,Debian Popularity Contest,,,,
debian,libnss3,https://packages.debian.org/search?keywords=libnss3,,,Debian Popularity Contest,,,,
debian,libtirpc-common,https://packages.debian.org/search?keywords=libtirpc-common,,,Debian Popularity Contest,,,,
debian,libtirpc3,https://packages.debian.org/search?keywords=libtirpc3,,,Debian Popularity Contest,,,,
debian,hicolor-icon-theme,https://packages.debian.org/search?keywords=hicolor-icon-theme,,,Debian Popularity Contest,,,,
debian,libice6,https://packages.debian.org/search?keywords=libice6,,,Debian Popularity Contest,,,,
debian,libsm6,https://packages.debian.org/search?keywords=libsm6,,,Debian Popularity Contest,,,,
debian,libaspell15,https://packages.debian.org/search?keywords=libaspell15,,,Debian Popularity Contest,,,,
debian,libasound2,https://packages.debian.org/search?keywords=libasound2,,,Debian Popularity Contest,,,,
debian,libio-socket-ssl-perl,https://packages.debian.org/search?keywords=libio-socket-ssl-perl,,,Debian Popularity Contest,,,,
debian,libgirepository-1.0-1,https://packages.debian.org/search?keywords=libgirepository-1.0-1,,,Debian Popularity Contest,,,,
debian,aspell,https://packages.debian.org/search?keywords=aspell,,,Debian Popularity Contest,,,,
debian,gir1.2-glib-2.0,https://packages.debian.org/search?keywords=gir1.2-glib-2.0,,,Debian Popularity Contest,,,,
debian,libmpfr6,https://packages.debian.org/search?keywords=libmpfr6,,,Debian Popularity Contest,,,,
debian,task-ssh-server,https://packages.debian.org/search?keywords=task-ssh-server,,,Debian Popularity Contest,,,,
debian,libatk1.0-0,https://packages.debian.org/search?keywords=libatk1.0-0,,,Debian Popularity Contest,,,,
debian,libhtml-tree-perl,https://packages.debian.org/search?keywords=libhtml-tree-perl,,,Debian Popularity Contest,,,,
debian,libx11-xcb1,https://packages.debian.org/search?keywords=libx11-xcb1,,,Debian Popularity Contest,,,,
debian,binutils,https://packages.debian.org/search?keywords=binutils,,,Debian Popularity Contest,,,,
debian,libwww-perl,https://packages.debian.org/search?keywords=libwww-perl,,,Debian Popularity Contest,,,,
debian,libxtst6,https://packages.debian.org/search?keywords=libxtst6,,,Debian Popularity Contest,,,,
debian,librsvg2-2,https://packages.debian.org/search?keywords=librsvg2-2,,,Debian Popularity Contest,,,,
debian,libdpkg-perl,https://packages.debian.org/search?keywords=libdpkg-perl,,,Debian Popularity Contest,,,,
debian,libasound2-data,https://packages.debian.org/search?keywords=libasound2-data,,,Debian Popularity Contest,,,,
debian,libfile-listing-perl,https://packages.debian.org/search?keywords=libfile-listing-perl,,,Debian Popularity Contest,,,,
debian,libwww-robotrules-perl,https://packages.debian.org/search?keywords=libwww-robotrules-perl,,,Debian Popularity Contest,,,,
debian,libnet-http-perl,https://packages.debian.org/search?keywords=libnet-http-perl,,,Debian Popularity Contest,,,,
debian,libhttp-cookies-perl,https://packages.debian.org/search?keywords=libhttp-cookies-perl,,,Debian Popularity Contest,,,,
debian,libhttp-negotiate-perl,https://packages.debian.org/search?keywords=libhttp-negotiate-perl,,,Debian Popularity Contest,,,,
debian,liblwp-protocol-https-perl,https://packages.debian.org/search?keywords=liblwp-protocol-https-perl,,,Debian Popularity Contest,,,,
debian,librsvg2-common,https://packages.debian.org/search?keywords=librsvg2-common,,,Debian Popularity Contest,,,,
debian,libxt6,https://packages.debian.org/search?keywords=libxt6,,,Debian Popularity Contest,,,,
debian,libnl-genl-3-200,https://packages.debian.org/search?keywords=libnl-genl-3-200,,,Debian Popularity Contest,,,,
debian,libxxf86vm1,https://packages.debian.org/search?keywords=libxxf86vm1,,,Debian Popularity Contest,,,,
debian,libmailtools-perl,https://packages.debian.org/search?keywords=libmailtools-perl,,,Debian Popularity Contest,,,,
debian,libpciaccess0,https://packages.debian.org/search?keywords=libpciaccess0,,,Debian Popularity Contest,,,,
debian,libsensors-config,https://packages.debian.org/search?keywords=libsensors-config,,,Debian Popularity Contest,,,,
debian,libsensors5,https://packages.debian.org/search?keywords=libsensors5,,,Debian Popularity Contest,,,,
debian,libuv1,https://packages.debian.org/search?keywords=libuv1,,,Debian Popularity Contest,,,,
